region,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MHI,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,MTMNM,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,NMI,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Palau,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam,Guam
2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.825,NA,NA,22.39,78.926,58.775,40.303,135.461,43.101,NA,NA,59.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.422,39.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.297,118.109,35.265,NA,NA,NA,NA,NA,61.573,44.781,46.46,27.988,NA,NA,NA,48.139,NA,NA,NA,NA,41.422,NA,NA,NA,43.101,68.85,73.888,62.693,NA,45.34,47.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.181,135.383,31.346,39.743,35.265,36.944,50.378,44.781,53.737,33.585,46.68,55.884,67.061,58.514,58.514,54.569,67.061,103.878,43.392,44.707,38.79,42.735,NA,NA,98.619,NA,59.829,67.718,72.978,60.486,35.503,32.215,NA,32.873,NA,NA,325.319,54.569,38.79,42.077,NA,NA,64.431,53.254,41.42,NA,NA,38.79,46.022,68.376,NA,64.431,60.486,95.989,47.337,NA,NA,NA,92.702,49.967,86.127,69.033,90.072,55.226,76.923,55.226,72.978,80.867,72.32,70.348,NA,NA,60.486,136.094,65.746,59.171,49.309,NA,NA,NA,NA,NA,NA,NA,96.646,129.519,120.315,95.989,103.221,60.486,NA,NA,NA,NA,124.26,74.95,69.033,81.525,392.503,82.182,72.978,46.68,96.646,NA,65.746,NA,63.116,58.514,NA,NA,49.309,103.221,65.088,356.342,80.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.834,NA,NA,356.711,NA,105.193,63.773,89.414,88.757,133.464,NA,NA,70.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.809,519.038,NA,NA,NA,NA,NA,NA,NA,63.252,NA,NA,145.036,124.719,117.439,146.605,NA,NA,NA,370.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.238,NA,NA,395.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.718,NA,NA,NA,NA,NA,NA,NA
2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.548,NA,NA,24.07,67.171,50.378,40.862,133.222,38.064,NA,NA,61.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.542,48.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.605,NA,NA,NA,NA,NA,NA,41.982,NA,NA,NA,NA,NA,350.297,39.743,NA,NA,NA,NA,NA,NA,NA,NA,38.064,58.775,68.85,45.34,NA,48.699,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.309,82.182,50.624,64.431,44.707,49.309,65.746,81.525,52.597,51.282,48.652,41.42,NA,NA,74.95,NA,57.856,75.608,82.84,61.801,38.133,41.42,340.816,40.105,NA,NA,117.094,57.856,44.05,57.199,NA,NA,67.718,53.912,32.873,347.26,NA,46.68,45.365,59.829,NA,61.801,51.282,80.867,41.42,NA,NA,NA,76.265,57.199,57.856,54.569,73.635,47.994,64.431,52.597,67.061,59.171,64.431,65.746,280.735,423.403,73.635,80.21,46.68,51.282,53.912,326.099,NA,NA,NA,NA,NA,NA,59.829,92.702,81.525,103.878,105.851,57.199,NA,NA,NA,NA,82.84,61.144,63.116,78.238,125.575,67.718,56.541,49.967,72.978,323.64,55.884,NA,57.856,54.569,330.837,NA,47.994,57.199,57.856,129.519,74.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.55,NA,NA,122.351,NA,86.784,80.21,78.895,63.116,72.32,332.674,351.083,63.773,352.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.08,152.684,NA,NA,NA,NA,NA,NA,382.836,61.311,NA,NA,95.274,106.413,111.453,114.219,NA,307.34,309.952,116.405,NA,NA,363.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.893,NA,325.442,NA,NA,NA,NA,109.078,NA,NA,162.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.75,NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.735,NA,NA,NA,NA,NA,NA,NA,25.749,361.044,NA,24.07,65.492,55.976,33.585,83.404,40.303,NA,405.415,51.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.973,NA,NA,43.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.917,37.504,35.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.85,NA,NA,NA,NA,NA,NA,58.775,NA,NA,NA,NA,NA,151.851,30.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.05,65.088,78.895,61.801,47.337,40.762,63.116,84.155,54.569,55.226,44.05,44.707,383.484,295.685,51.939,322.155,53.254,55.884,78.238,56.541,37.475,37.475,133.918,40.762,NA,331.088,88.207,48.652,44.707,49.967,399.451,NA,58.514,49.309,34.188,125.366,348.754,38.79,54.569,63.116,332.227,46.68,44.707,77.58,36.16,NA,NA,267.444,82.84,53.254,57.856,63.773,62.459,44.707,64.431,50.624,53.254,57.856,61.801,62.459,94.674,123.602,49.309,78.238,50.624,43.392,49.309,119.657,NA,NA,NA,NA,NA,NA,51.939,57.199,82.182,85.47,73.635,57.856,NA,NA,NA,NA,57.856,65.746,51.939,59.829,89.414,62.459,55.884,49.967,78.238,111.59,65.746,333.989,38.79,59.171,114.095,NA,45.365,78.238,52.597,105.193,82.84,NA,NA,336.445,NA,NA,NA,NA,NA,400.875,NA,57.67,NA,NA,95.998,NA,93.359,63.116,67.718,57.199,70.348,131.492,115.713,58.514,129.519,NA,NA,NA,NA,NA,NA,442.558,NA,NA,117.482,130.29,426.432,NA,NA,246.881,429.386,390.87,85.934,70.985,406.684,NA,88.418,105.51,60.971,94.192,NA,124.719,113.424,99.616,NA,391.784,115.056,494.517,NA,NA,NA,364.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.538,NA,113.779,NA,NA,377.482,348.421,86.634,365.358,NA,85.463,275.391,408.846,400.544,NA,NA,NA,NA,NA,NA,NA,77.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.402,NA,NA,NA,NA,NA,NA,NA
2013,NA,NA,NA,NA,NA,334.989,NA,NA,NA,133.222,NA,NA,NA,NA,NA,NA,NA,25.749,92.92,NA,26.868,53.737,54.856,33.026,53.177,36.944,NA,109.771,52.058,NA,NA,NA,NA,NA,NA,NA,NA,341.452,122.027,NA,NA,37.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.31,45.9,41.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.856,NA,NA,NA,NA,NA,NA,54.297,NA,NA,NA,NA,NA,103.871,37.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.801,67.718,56.541,59.829,36.818,41.42,61.801,67.718,43.392,49.309,49.309,48.652,126.14,142.038,61.144,117.028,51.939,53.912,53.912,47.994,40.105,27.613,123.868,34.188,271.555,141.064,69.542,38.133,39.447,56.541,132.344,299.469,55.226,40.105,32.873,87.716,132.678,36.818,45.365,65.088,125.257,40.105,41.42,48.652,41.42,345.646,343.471,118.605,62.459,62.459,48.652,63.116,54.569,51.282,64.431,50.624,49.309,47.337,56.541,53.254,82.84,98.619,46.68,65.746,44.05,46.68,48.652,77.58,337.276,307.033,327.414,351.74,316.513,320.759,54.569,61.144,75.608,63.773,76.265,54.569,349.174,349.174,318.781,271.995,70.348,66.403,73.635,76.923,76.265,56.541,54.569,59.171,57.856,81.504,76.265,130.177,48.652,51.282,77.847,352.694,51.939,55.884,45.365,78.238,67.061,334.816,401.576,124.322,301.773,312.072,348.754,311.523,383.992,134.636,381.253,61.55,381.273,448.172,84.687,312.983,79.552,55.884,58.514,52.597,68.376,93.359,78.895,48.652,88.757,297.332,365.677,390.48,410.804,299.45,300.248,173.53,414.159,359.549,86.226,88.018,146.315,426.455,NA,110.728,156.785,157.587,70.973,80.31,147.959,NA,69.684,77.293,65.434,85.722,NA,111.634,97.107,76.704,381.65,109.308,94.371,127.949,NA,327.171,NA,159.208,290.228,NA,NA,519.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.272,NA,83.797,NA,NA,132.551,132.589,90.334,137.952,381.966,79.604,117.439,154.096,150.892,NA,NA,NA,NA,NA,NA,NA,79.999,NA,NA,NA,NA,NA,NA,NA,423.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.711,NA,326.873,NA,NA,NA,NA,NA
2014,NA,NA,NA,NA,NA,131.381,305.068,NA,NA,91.241,NA,NA,NA,NA,294.993,NA,NA,31.906,83.404,305.628,20.711,52.058,48.139,29.107,53.737,30.787,NA,121.617,55.416,NA,NA,NA,356.734,NA,NA,387.912,367.201,98.517,108.033,NA,NA,34.705,NA,325.431,NA,366.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.115,47.02,40.303,NA,NA,NA,NA,377.015,NA,NA,325.454,283.22,358.693,NA,55.416,NA,NA,NA,NA,NA,NA,45.9,NA,NA,NA,NA,NA,85.643,33.585,NA,NA,361.567,365.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.046,137.805,136.741,82.769,92.047,81.912,169.922,388.439,85.168,111.046,95.274,61.628,62.612,107.964,407.279,79.604,72.379,51.18,66.74,NA,92.429,80.36,68.371,143.43,95.485,73.826,92.538,418.322,165.689,377.229,112.488,166.084,NA,NA,139.115,348.059,325.705,407.279,388.595,NA,NA,NA,NA,NA,NA,73.072,NA,70.26,NA,427.588,117.482,79.604,70.475,95.115,137.513,68.665,99.666,106.46,87.789,419.992,NA,NA,NA,NA,NA,NA,74.192,NA,NA,NA,NA,NA,NA,NA,125.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.167,NA,97.339,NA,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA,87.58,99.077,NA,NA,81.165,NA,NA,406.162,NA,114.75,NA,488.796,29.667,80.605,165.688,21.271,50.378,47.579,32.466,54.856,42.542,NA,90.432,52.058,NA,NA,NA,144.691,NA,NA,122.027,110.832,97.398,86.763,NA,NA,24.629,NA,139.648,326.285,120.263,311.901,NA,339.345,NA,NA,NA,NA,NA,316.782,61.604,41.422,43.661,NA,393.742,NA,253.148,96.904,315.775,315.811,114.88,133.711,146.569,NA,50.378,NA,NA,NA,310.415,NA,359.506,53.737,NA,NA,NA,371.465,NA,59.348,39.183,342.572,NA,141.697,128.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.797,114.441,115.536,86.343,72.379,68.149,119.311,152.881,69.612,103.971,91.553,72.379,68.676,96.691,143.71,74.302,62.602,64.269,63.118,460.508,79.351,87.789,74.708,100.221,76.704,84.694,99.363,123.787,111.634,133.498,74.302,140.125,364.557,423.872,98.036,150.791,114.441,143.815,186.702,325.814,NA,NA,327.679,335.427,361.686,91.608,273.961,55.432,348.233,139.115,86.634,86.634,72.379,84.694,115.536,58.354,85.757,99.616,77.227,156.593,NA,NA,NA,NA,NA,NA,63.245,NA,NA,308.289,NA,NA,NA,NA,74.03,NA,NA,NA,NA,NA,363.409,NA,NA,NA,64.752,NA,74.655,NA,NA,NA,NA,383.699
2016,NA,NA,NA,NA,NA,78.334,92.92,NA,NA,85.083,367.696,NA,154.639,NA,77.247,381.755,163.201,32.466,86.203,88.442,29.667,72.209,36.944,53.737,59.334,41.422,413.282,74.534,52.617,NA,NA,NA,103.463,358.784,292.502,95.719,102.996,69.97,95.719,NA,317.359,31.346,NA,103.214,119.762,76.587,111.188,NA,117.159,314.263,NA,389.907,333.187,NA,100.632,65.202,33.026,33.026,353.861,108.985,282.847,84.982,98.406,143.015,133.848,72.908,82.712,83.964,NA,60.454,NA,NA,NA,122.524,NA,125.182,29.107,NA,NA,NA,144.427,321.457,60.08,29.107,148.336,351.528,131.189,88.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.973,93.728,113.779,70.117,90.223,72.518,110.728,112.219,72.449,86.692,81.109,70.26,54.617,68.149,139.224,72.379,58.267,53.206,56.141,142.655,66.276,51.18,70.26,90.334,62.521,83.496,68.371,98.599,119.649,122.601,90.89,90.89,152.618,140.592,94.69,115.012,100.872,121.487,137.805,128.381,316.21,325.736,117.439,123.787,123.828,73.278,127.752,71.327,140.878,108.476,82.341,74.708,76.309,102.556,85.463,56.779,82.525,68.149,75.446,125.042,365.675,360.57,335.442,366.391,NA,NA,70.977,330.114,293.336,125.243,NA,NA,304.078,NA,83.797,NA,350.793,NA,NA,NA,84.554,NA,NA,NA,58.136,NA,66.197,NA,NA,NA,NA,133.819
2017,339.018,325.571,346.814,341.723,266.248,70.329,86.203,380.288,NA,69.41,150.873,271.773,118.124,315.239,67.731,131.543,119.629,30.227,81.725,62.693,31.906,70.53,42.542,40.303,47.579,43.101,130.347,69.665,49.259,393.065,351.43,369.822,93.679,108.31,104.169,62.693,79.486,50.938,71.649,392.95,108.31,29.107,367.235,82.874,121.177,66.307,93.209,320.581,84.284,94.889,387.973,116.128,115.674,395.657,97.314,69.446,33.585,37.504,118.1,89.428,127.724,67.045,93.949,96.904,112.824,82.01,71.502,66.432,NA,39.743,NA,338.519,297.094,74.345,NA,81.041,29.107,NA,NA,NA,112.599,140.197,77.411,34.145,108.033,118.669,88.208,80.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.651,139.981,136.299,155.008,NA,NA,66,148.774,131.521,104.791,395.927,338.566,150.892,414.524,90.779,NA,134.919,NA,NA,NA,73.913,NA,NA,NA,55.94,NA,63.072,NA,NA,NA,NA,105.051
2018,123.424,139.985,133.932,121.524,125.497,72.908,71.649,151.731,330.523,77.806,99.857,124.674,110.781,131.026,81.165,113.071,119.595,29.667,66.611,61.573,23.51,58.775,42.542,33.585,53.737,45.9,91.44,43.597,55.976,131.97,106.207,154.639,71.798,76.587,81.717,74.448,73.328,55.976,53.737,140.499,71.789,27.428,121.817,60.163,79.509,57.565,76.127,141.697,68.684,89.924,136.14,85.817,92.318,135.549,86.515,67.987,42.542,38.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.183,NA,119.512,119.175,74.941,295.857,76.032,30.787,NA,NA,NA,95.733,89.397,68.378,33.585,91.8,115.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.349,381.57,57.171,111.498,73.278,98.599,128.617,146.556,105.51,145.036,68.149,NA,70.208,301.627,NA,NA,64.4,NA,305.244,NA,63.072,NA,64.84,NA,391.43,NA,NA,93.201
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.504,49.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.193,NA,NA,NA,86.203,92.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.714,65.935,111.075,NA,NA,63.404,NA,134.919,NA,55.065,NA,53.606,326.003,118.04,NA,NA,84.597
2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.212,63.279,89.971,293.992,288.125,55.992,362.68,124.311,306.556,60.337,NA,68.025,115.301,99.34,349.623,389.525,69.164
2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.224,57.994,80.124,100.223,85.556,52.438,137.711,105.331,104.41,40.953,377.871,60.886,89.226,91.462,109.594,135.75,62.991
